Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub Category,Name ,Sales,Quantity,Discount,Profit,
03/20/2016,03/23/2016,First Class,Dave Hallsten,Corporate,United States,New York City,New York,East,Office Supplies,Storage,"Tennsco Lockers, Sand",83.92,4,0.0,20.1408,
10/25/2015,10/29/2015,Standard Class,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,3,0.7,-9.5886,
01/05/2016,01/10/2016,Standard Class,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Art,Newell 34,59.52,3,0.0,15.4752,
11/11/2015,11/17/2015,Standard Class,Kristina Nunn,Home Office,United States,New Rochelle,New York,East,Office Supplies,Paper,Xerox 1882,223.92,4,0.0,109.7208,
12/11/2018,12/17/2018,Standard Class,Richard Bierner,Consumer,United States,Plainfield,New Jersey,East,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,0.0,18.09,
11/21/2015,11/26/2015,Standard Class,Steve Carroll,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0.0,3.0268,
06/18/2016,06/24/2016,Standard Class,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2,0.0,58.5052,
12/06/2017,12/10/2017,Standard Class,Anne Pryor,Home Office,United States,Los Angeles,California,West,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",13.86,7,0.0,0.0,
10/24/2017,10/28/2017,Standard Class,Jennifer Patt,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432,
04/18/2017,04/22/2017,Standard Class,Roy Französisch,Consumer,United States,Chesapeake,Virginia,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4,0.0,55.0584,
05/17/2017,05/20/2017,First Class,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,0.2,9.54,
01/26/2018,01/30/2018,Standard Class,Caroline Jumper,Consumer,United States,San Francisco,California,West,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,0.0,5.6832,
04/26/2016,05/01/2016,Standard Class,Bart Watters,Corporate,United States,San Diego,California,West,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,
03/28/2015,04/02/2015,Standard Class,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,Central,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0.0,2.8764,
05/02/2017,05/06/2017,Standard Class,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,0.2,-3.168,
05/30/2015,06/01/2015,First Class,Laurel Workman,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1948,39.96,4,0.0,17.982,
12/25/2017,12/29/2017,Standard Class,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,Art,Newell 327,19.89,9,0.0,5.3703,
08/13/2018,08/18/2018,Standard Class,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Fasteners,Staples,24.32,5,0.2,9.12,
12/03/2017,12/07/2017,Standard Class,Roger Demir,Consumer,United States,Morgan Hill,California,West,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0.0,5.9184,
09/15/2018,09/21/2018,Standard Class,Dean percer,Home Office,United States,Waterbury,Connecticut,East,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,0.0,10.8136,
08/17/2018,08/24/2018,Standard Class,Rick Wilson,Corporate,United States,Brentwood,California,West,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696,
11/13/2016,11/18/2016,Standard Class,Fred McMath,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,
07/28/2017,07/29/2017,First Class,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,East,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.2,0.711,
11/08/2016,11/15/2016,Standard Class,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,South,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,1,0.2,1.638,
08/27/2016,08/31/2016,Standard Class,Chad Cunningham,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,0.2,1.6588,
08/23/2017,08/29/2017,Standard Class,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,Central,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0.0,4.1916,
05/04/2015,05/07/2015,First Class,Bill Shonely,Corporate,United States,Seattle,Washington,West,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0.0,19.0344,
05/12/2016,05/17/2016,Standard Class,James Galang,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1964,127.904,7,0.2,41.5688,
11/02/2018,11/05/2018,First Class,Nora Paige,Consumer,United States,Saint Louis,Missouri,Central,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,0.0,20.975,
11/25/2018,12/01/2018,Standard Class,Tracy Zic,Consumer,United States,San Francisco,California,West,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0.0,1.3416,
03/01/2016,03/05/2016,Standard Class,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,2,0.2,0.444,
09/26/2015,09/30/2015,Standard Class,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,5,0.7,-4.577,
12/29/2017,12/31/2017,Second Class,Marc Harrigan,Home Office,United States,Miami,Florida,South,Office Supplies,Paper,Xerox 1898,37.408,7,0.2,13.0928,
01/01/2018,01/05/2018,Standard Class,Janet Martin,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5,0.2,-107.958,
11/22/2017,11/27/2017,Standard Class,Cathy Armstrong,Home Office,United States,New York City,New York,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,0.2,46.9952,
08/07/2016,08/09/2016,First Class,Noel Staavos,Corporate,United States,Baltimore,Maryland,East,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9,0.0,20.1708,
09/09/2018,09/10/2018,First Class,Joy Daniels,Consumer,United States,Toledo,Ohio,East,Office Supplies,Labels,Avery 501,17.712,6,0.2,5.9778,
12/29/2017,01/02/2018,Standard Class,Frank Olsen,Consumer,United States,Sacramento,California,West,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2,0.0,7.2696,
02/23/2016,02/28/2016,Standard Class,Lindsay Castell,Home Office,United States,New York City,New York,East,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88,6,0.0,6.72,
11/18/2018,11/23/2018,Standard Class,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,6,0.2,20.844,
12/19/2015,12/21/2015,First Class,Bart Pistole,Corporate,United States,Los Angeles,California,West,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55,5,0.0,8.7945,
07/18/2017,07/22/2017,Standard Class,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,10,0.2,24.857,
01/26/2015,01/29/2015,First Class,Carol Adams,Corporate,United States,Rapid City,South Dakota,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0.0,5.0196,
11/03/2018,11/07/2018,Standard Class,Dave Kipp,Consumer,United States,Orlando,Florida,South,Office Supplies,Paper,Xerox 1923,10.688,2,0.2,3.7408,
09/24/2018,09/28/2018,Standard Class,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0.0,3.8775,
11/18/2015,11/20/2015,Second Class,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,Central,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0.0,16.7875,
09/22/2016,09/25/2016,First Class,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,5,0.2,6.255,
09/11/2016,09/18/2016,Standard Class,Skye Norling,Home Office,United States,Paterson,New Jersey,East,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04,4,0.0,29.9808,
10/02/2016,10/05/2016,Second Class,Sheri Gordon,Consumer,United States,Rockville,Maryland,East,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,1,0.0,3.6162,
10/10/2015,10/10/2015,Same Day,Richard Bierner,Consumer,United States,Columbus,Ohio,East,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,-13.3936,
04/24/2018,04/30/2018,Standard Class,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,5,0.8,-18.2525,
10/20/2018,10/25/2018,Standard Class,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,South,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,3,0.2,4.485,
09/20/2016,09/24/2016,Standard Class,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,4,0.2,-58.8736,
10/03/2015,10/07/2015,Standard Class,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,2,0.2,1.7248,
10/20/2018,10/20/2018,Same Day,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2,0.2,1.112,
05/31/2017,06/04/2017,Standard Class,Beth Paige,Consumer,United States,Decatur,Illinois,Central,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288,
03/05/2016,03/09/2016,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2,0.8,-16.818,
11/04/2018,11/08/2018,Standard Class,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,Office Supplies,Labels,Avery 481,4.928,2,0.2,1.7248,
06/11/2018,06/17/2018,Standard Class,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,South,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,4,0.7,-3.81,
06/26/2017,06/26/2017,Same Day,Skye Norling,Home Office,United States,Roseville,Michigan,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0.0,180.7659,
12/22/2018,12/28/2018,Standard Class,Jack Lebron,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,0.2,16.291,
04/22/2018,04/26/2018,Standard Class,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,0.0,87.7578,
08/12/2015,08/16/2015,Standard Class,Duane Huffman,Home Office,United States,Miami,Florida,South,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,0.2,15.8436,
03/18/2018,03/22/2018,Standard Class,Barry Pond,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,3.753,
03/11/2015,03/15/2015,Standard Class,Richard Bierner,Consumer,United States,Roseville,California,West,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748,
03/01/2015,03/07/2015,Standard Class,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,0.2,8.5845,
09/02/2015,09/07/2015,Standard Class,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706,
11/13/2018,11/18/2018,Standard Class,Erin Mull,Consumer,United States,New York City,New York,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.0,3.363,
10/06/2018,10/11/2018,Standard Class,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,Office Supplies,Paper,Xerox 217,6.48,1,0.0,3.1104,
10/14/2015,10/20/2015,Standard Class,Bradley Drucker,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1951,322.192,13,0.2,100.685,
02/06/2016,02/08/2016,First Class,Lori Olson,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0.0,2.9346,
11/12/2016,11/18/2016,Standard Class,Monica Federle,Corporate,United States,Houston,Texas,Central,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.888,7,0.2,69.965,
12/27/2017,12/30/2017,First Class,Ross DeVincentis,Home Office,United States,Akron,Ohio,East,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.184,6,0.2,6.2292,
10/13/2015,10/15/2015,First Class,Michelle Arnett,Home Office,United States,Richmond,Virginia,South,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18,3,0.0,7.1346,
11/26/2017,11/28/2017,Second Class,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binding Machine Supplies,78.759,9,0.7,-57.7566,
04/13/2016,04/18/2016,Standard Class,Thea Hendricks,Consumer,United States,Glendale,Arizona,West,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058,
12/11/2016,12/17/2016,Standard Class,Jim Kriz,Home Office,United States,San Bernardino,California,West,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,4,0.2,38.6848,
05/09/2018,05/11/2018,First Class,Laurel Beltran,Home Office,United States,Seattle,Washington,West,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.0,2.6784,
09/24/2016,09/29/2016,Second Class,Kunst Miller,Consumer,United States,Avondale,Arizona,West,Office Supplies,Art,Newell 317,16.464,7,0.2,1.8522,
12/01/2017,12/01/2017,Same Day,Laurel Beltran,Home Office,United States,Oxnard,California,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0.0,11.2308,
08/07/2018,08/11/2018,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,West,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.5432,
10/23/2018,10/24/2018,First Class,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",43.44,8,0.0,21.2856,
08/25/2015,08/29/2015,Standard Class,Joe Elijah,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.384,3,0.8,-19.8144,
03/12/2017,03/16/2017,Standard Class,Scot Wooten,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,0.0,8.991,
10/30/2017,11/03/2017,Standard Class,Edward Hooks,Corporate,United States,New York City,New York,East,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,5,0.0,32.186,
02/02/2017,02/04/2017,Second Class,Sanjit Engle,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,8,0.0,18.2,
11/04/2018,11/04/2018,Same Day,Frank Merwin,Home Office,United States,Bryan,Texas,Central,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188,
09/02/2017,09/06/2017,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0.0,0.9468,
03/05/2015,03/08/2015,Second Class,Aimee Bixby,Consumer,United States,Yonkers,New York,East,Office Supplies,Binders,GBC Wire Binding Combs,49.632,6,0.2,16.7508,
09/23/2018,09/25/2018,Second Class,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,South,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.2208,
10/09/2016,10/13/2016,Standard Class,Fred McMath,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982,
09/02/2018,09/06/2018,Standard Class,Alan Hwang,Consumer,United States,Henderson,Kentucky,South,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0.0,757.4112,
09/02/2018,09/04/2018,Second Class,Luke Weiss,Consumer,United States,Fort Collins,Colorado,West,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474,
11/17/2018,11/21/2018,Second Class,Trudy Brown,Consumer,United States,Hagerstown,Maryland,East,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6,0.0,20.586,
04/18/2016,04/22/2016,Second Class,Michael Paige,Corporate,United States,Mcallen,Texas,Central,Office Supplies,Paper,Xerox 1994,15.552,3,0.2,5.4432,
12/06/2017,12/12/2017,Standard Class,Dave Poirier,Corporate,United States,Hempstead,New York,East,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,13,0.2,77.8232,
11/11/2016,11/11/2016,Same Day,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,7,0.0,117.1296,
09/23/2018,09/29/2018,Standard Class,Duane Benoit,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1909,211.04,8,0.0,97.0784,
12/27/2017,01/02/2018,Standard Class,Joni Wasserman,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Labels,Avery 479,2.61,1,0.0,1.2006,
09/11/2018,09/13/2018,Second Class,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,South,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,0.0,6.674,
01/29/2018,02/01/2018,First Class,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768,2,0.2,0.4768,
11/26/2015,12/01/2015,Standard Class,Luke Schmidt,Corporate,United States,Fresno,California,West,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218,
